ID,Inches,Price,ram_gb,weight_kg,touchscreen,ips_panel,cpu_ghz,cpu_gen,ssd_gb,hdd_gb,flash_gb,gpu_tier,ppi,total_storage_gb,has_ssd,has_hdd,has_dedicated_gpu,cpu_tier_score,ram_log2,log_price,Company_Acer,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,cpu_brand_AMD,cpu_brand_Intel,cpu_brand_Other,cpu_tier_Atom,cpu_tier_Celeron,cpu_tier_Other,cpu_tier_Pentium,cpu_tier_Ryzen,cpu_tier_Xeon,cpu_tier_i3,cpu_tier_i5,cpu_tier_i7,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_Nvidia,os_Linux,os_NoOS,os_Win10,os_WinOther,os_macOS
86,15.6,37242.72,8,1.83,0,1,1.8,8,256,0,0,1,141.21199808219862,256,1,0,1,6,3.0,10.525238618990686,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
87,15.6,31914.1872,8,1.96,0,0,2.5,7,256,0,0,0,141.21199808219862,256,1,0,0,5,3.0,10.370837263253403,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
88,15.6,77202.72,16,2.2,0,1,2.8,7,128,1024,0,2,141.21199808219862,1152,1,1,1,6,4.0,11.25420292138043,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
89,13.3,87858.72,8,1.21,0,1,1.8,8,256,0,0,0,165.6321180513006,256,1,0,0,6,3.0,11.38349673063646,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
90,15.6,37242.72,8,2.45,0,0,2.5,9,0,1024,0,2,141.21199808219862,1024,0,1,1,3,3.0,10.525238618990686,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
91,15.6,36709.92,8,2.2,0,0,1.8,8,0,1024,0,2,141.21199808219862,1024,0,1,1,6,3.0,10.510829537468052,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
92,13.3,63776.16,16,1.49,0,0,1.8,8,512,0,0,0,165.6321180513006,512,1,0,0,6,4.0,11.06315041150742,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
93,15.6,63669.6,8,2.65,0,0,2.5,7,256,0,0,2,141.21199808219862,256,1,0,1,5,3.0,11.061478196557058,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
94,14.0,55890.72,8,1.25,0,0,2.7,7,256,0,0,0,157.3505121487356,256,1,0,0,6,3.0,10.9311715265263,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
95,13.3,45128.16,8,1.5,1,1,1.6,8,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,10.717283879751747,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
96,15.6,31962.672,8,2.2,0,0,2.7,7,0,1024,0,1,141.21199808219862,1024,0,1,1,6,3.0,10.372355286897466,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
97,15.6,25840.8,4,2.2,0,0,2.5,6,256,0,0,1,141.21199808219862,256,1,0,1,4,2.0,10.159748614913156,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
98,15.6,30742.56,6,2.0,0,0,2.4,7,256,0,0,1,141.21199808219862,256,1,0,1,4,2.584962500721156,10.333435820406644,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
99,15.6,66546.72,12,2.62,0,1,2.8,7,128,1024,0,2,141.21199808219862,1152,1,1,1,6,3.584962500721156,11.10567456328145,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
100,15.6,38308.32,8,1.91,0,0,2.7,7,256,0,0,1,141.21199808219862,256,1,0,1,6,3.0,10.55344848760242,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
101,15.6,18594.72,4,2.1,0,0,1.5,0,0,500,0,1,141.21199808219862,500,0,1,1,3,2.0,9.830686725695612,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
102,15.6,34472.16,8,2.2,0,0,1.6,8,0,1024,0,1,141.21199808219862,1024,0,1,1,5,3.0,10.447936329228463,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
103,13.3,59620.32,8,1.38,0,1,2.7,7,256,0,0,2,165.6321180513006,256,1,0,1,6,3.0,10.995768507208373,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
104,13.5,71395.2,8,1.252,1,0,2.5,7,256,0,0,0,200.84255993695703,256,1,0,0,5,3.0,11.175999925622857,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
105,14.0,35111.52,6,1.58,0,1,2.5,7,256,0,0,1,157.3505121487356,256,1,0,1,5,2.584962500721156,10.466313041010059,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
106,15.6,22105.872,4,1.85,0,0,2.5,6,0,1024,0,0,141.21199808219862,1024,0,1,0,4,2.0,10.003643789397087,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
107,14.0,63563.04,8,1.3,0,1,2.7,7,256,0,0,1,157.3505121487356,256,1,0,1,6,3.0,11.059803180619348,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
108,15.6,69210.72,16,2.2,0,0,2.8,7,256,1024,0,2,141.21199808219862,1280,1,1,1,6,4.0,11.14492549142712,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
109,14.0,78854.4,8,1.58,0,1,2.7,7,256,0,0,0,157.3505121487356,256,1,0,0,6,3.0,11.275371074510403,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
110,15.6,67239.36,16,1.5,0,0,1.8,8,256,1024,0,2,141.21199808219862,1280,1,1,1,6,4.0,11.116028941464197,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
111,13.3,73473.12,8,1.23,1,0,2.4,7,256,0,0,0,276.053530085501,256,1,0,0,6,3.0,11.204688514352517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
112,13.3,74538.72,8,1.37,1,1,2.5,7,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,11.219087416653776,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
113,14.0,38468.16,4,1.63,0,1,1.6,8,0,500,0,0,111.93520355955211,500,0,1,0,5,2.0,10.557612160311693,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
114,13.3,86793.12,8,1.21,0,1,1.6,8,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,11.371294156418369,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
115,13.3,74538.1872,8,1.26,1,1,1.6,8,256,0,0,0,165.6321180513006,256,1,0,0,5,3.0,11.219080268761294,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
116,14.0,57755.52,8,1.63,0,0,1.8,8,512,0,0,0,157.3505121487356,512,1,0,0,6,3.0,10.963991522444166,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
117,15.6,60223.98239999999,8,2.16,0,1,1.8,8,256,1024,0,1,141.21199808219862,1280,1,1,1,6,3.0,11.005842535245586,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
118,17.3,30049.92,4,2.0,0,0,2.5,6,0,1024,0,1,127.33567457123111,1024,0,1,1,4,2.0,10.310648555135304,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
119,15.6,59567.04,8,1.7,0,0,1.8,8,256,0,0,1,141.21199808219862,256,1,0,1,6,3.0,10.99487446761375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
120,15.6,25521.12,6,2.1,1,1,2.4,7,0,1024,0,0,141.21199808219862,1024,0,1,0,4,2.584962500721156,10.147300806108744,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
121,15.6,119427.12,16,1.8,0,0,2.8,7,256,2048,0,3,141.21199808219862,2304,1,1,1,6,4.0,11.690469963100075,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
