Inches,Ram,Weight,Price,Company_cat_encoded,CPU_GHz,CPU_TE,GPU_TE,Memory_TE,TypeName_2 in 1 Convertible,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Android,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS X,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 10 S,OpSys_Windows 7,OpSys_macOS,ScreenResolution_combo_encoded
-0.713439498130007,8,1.25,55890.72,58830.14387848101,2.7,71262.4887545527,60801.45417223769,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
-1.2044068787278503,8,1.5,45128.16,33394.615968932034,1.6,50350.86078144627,64207.6342965589,65501.763413592234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63848.84244795188
0.4087716575222072,8,2.2,31962.672,63193.75578181818,2.7,71262.4887545527,44461.864697282304,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.2,25840.8,63193.75578181818,2.0,26812.508832232565,44461.864697282304,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,6,2.0,30742.56,58830.14387848101,2.4,35918.18974399695,55365.817902384326,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,12,2.62,66546.72,56891.044221897806,2.8,93794.4464721478,64118.39617803931,67491.65823680011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
0.4087716575222072,8,1.91,38308.32,56891.044221897806,2.7,71262.4887545527,47566.1581866405,65501.763413592234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,4,2.1,18594.72,56891.044221897806,1.5,53671.21337570846,51696.91143643609,33456.12042551855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61619.93206153846
0.4087716575222072,8,2.2,34472.159999999996,63193.75578181818,1.6,50350.86078144627,48134.02921585704,35918.831498455475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61619.93206153846
-1.2044068787278503,8,1.38,59620.32,56891.044221897806,2.7,71262.4887545527,57159.22248918598,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72203.31164977867
-1.064130484271324,8,1.252,71395.2,85903.788,2.5,48935.96708003235,60801.45417223769,65501.763413592234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65019.93713012713
